text,target
쓰레기 안치운지 오래돼서 그런가봐.,disgust
어. 얼른 버리고 와야겠다.,disgust
그래야겠어. 당장 내일부터 친구들 만나야지.,happiness
친구가 좋다그래가지고 한 번 사봤어.,sadness
고마워. 덕분에 힘이 난다.,disgust
집에 방향제가 없는데.,disgust
내가 갖고 싶던 향수 있잖아.,happiness
갑자기 목줄이 끊어져버렸어.,surprise
다행히 다친 사람은 아무도 없어.,surprise
덕분에 괜찮아졌어. 고마워.,surprise
나 축하해줘. 기분 좋은 일이 있어.,happiness
헐. 나 이벤트에 당첨됐어.,happiness
나 이번에 대회나가서 있잖아. 내 기록 갱신했어.,happiness
어. 몸은 괜찮아.,fear
어. 무서워 죽겠어 진짜.,fear
에이 선수까지는 아니고. 아마추어 선수?,happiness
알겠어. 다음에 만날 땐 이 향수 뿌리고 나갈게.,happiness
맞아. 뛰는 동안엔 힘들어서 죽을 뻔 했어.,happiness
아니 홍수 때문에 밖으로 나가지를 못해. 집에 갇혔어.,fear
화장실은 청소를 해도 곰팡이가 없어지질 않는다.,angry
응. 내 친구랑 같이 뛰었어.,happiness
우리집에 혼자 있는데 밖에 못나가겠어.,fear
나 요즘 주식 시작했는데.,sadness
나 지금 갇힌 거 같애.,fear
그래야겠어. 집에서 간단하게 운동이라도 해야지.,sadness
그러니까 얼른 백신 개발됐으면 좋겠다.,sadness
아니 아까 해피 산책시키다가 엄청 놀랬어.,surprise
너무 맘에 들지.,happiness
그러니깐.,neutral
나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral
나야 뭐 늘 똑같지.,neutral
몰라. 누가 신고했나봐.,neutral
좋은 생각이야. 나도 지금 가서 바로 해야겠다.,disgust
그냥 몰려있으니까 궁금했지.,neutral
큰일은 아닌 것 같앴어.,neutral
사람들이 엄청 많아가지구 나도 제대로 못봤어.,neutral
알겠어. 안 그럴게.,neutral
그건 아닌 거 같애.,neutral
그랬어? 몰랐어.,neutral
고마워. 도움이 됐어.,disgust
에이. 짭새라고 할 수도 있지.,neutral
그 사람은 나한테 더 심한 욕도 하거든?,angry
욕을 하면 안되는 거야?,angry
나 드디어 프로젝트 끝났어.,happiness
어. 완전히 끝났어.,happiness
야 뭐 싫긴 뭐가 싫어. 그냥 장난으로 짭새 짭새 하는 거지.,neutral
내일? 뭐 그냥 그저그렇지 뭐.,neutral
목줄이 확 끊어져 버린거야.,surprise
따로 짭새가 몰려있길래 궁금해서 구경다녀왔어.,neutral
야 그것도 이제 질린다 질려.,sadness
어. 고마워. 그래도 너 때문에 한결 낫다.,disgust
나 축하해줘. 기분 좋은 일 있었어.,happiness
아니 아까 해피 산책시키다가 엄청 놀랐어.,surprise
아 밖에 좀 나가고 싶다.,sadness
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
아 그래야겠다. 근데 이게 다 없어지겠지?,disgust
안그래도 지금 치우고 있는데. 아 이거 너무 냄새나.,disgust
나 갇힌 것 같아.,fear
그러니까 말야. 경찰이 정말 힘든 직업인 거 같애.,neutral
해피가 막 뛰어가는데 다행히 다친 사람은 없었어.,surprise
헐 나 이벤트 당첨됐어.,happiness
아 거기가 거주자 우선주차구역인데 다른사람이 와서 주차를 했나봐.,neutral
그러긴 할텐데 정말 나날이 지옥같다.,sadness
야 말도 마. 내 표정보면 알잖아.,sadness
아는 사람이 엄청 좋은 거가 있다고 추천을 하더라고.,sadness
어 그냥 말다툼하는 정도?,neutral
나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral
나 집인데 자고 일어났더니 밖에 물이 엄청 차올랐어.,fear
화장실은 청소를 해도 곰팡이가 없어지질 않아.,angry
나 요즘 주식 시작했는데.,sadness
야 너한테 말을 꺼낸 내 잘못이다 그냥.,angry
어 다행히 나 다친데는 없는 거 같애.,fear
어 엄청 무서워. 나 어떻게 해야 돼?,fear
이 주변에 홍수가 났나봐. 지금 물이 엄청 차올라서 밖으로 나갈 수가 없어.,fear
응. 내가 진짜 갖고싶었던 향수야.,happiness
아마 뭐 목줄을 다시 사야될 때가 온 거였겠지.,surprise
진작에 다 써봤습니다.,angry
내가 진짜 사고싶었던 향수가 있었는데 그게 당첨이 된 거야.,happiness
어. 진짜로.,sadness
아 짜증나. 그새끼는 할일 없으면 집에나 갈 것이지. 늦게까지 결혼 못한 히스테리를 부리는 건가? 왜 항상 나한테만 그럴까?,angry
좋은 생각이야. 지금 당장 전화해봐야겠어. 전화해서 화를 엄청 내야될 거 같애.,disgust
아니 너 지금 내가 왜 화가 났는지 모르는 거 같은데 이해가 안돼?,angry
나 갇힌 것 같아.,fear
나 너무 우울해.,sadness
너무 무서워. 어떡하지?,fear
나 요즘 주식 시작했는데.,sadness
몸도 슬슬 추워지고 있어. 어떡해?,fear
그러니까. 요즘 참 경찰들 피곤하겠어.,neutral
자장면에서 벌레가 나왔어.,disgust
나 프로젝트 끝났어.,happiness
경찰이 아니라 짭새 해봐.,neutral
짭새가 뭐하는지 궁금했어.,neutral
나 오늘 짭새가 몰려있길래 궁금해서 구경갔다왔어.,neutral
도둑질 한 거 같더라구.,neutral
알겠어. 충고해줘서 고마워.,neutral
나는 근데 인위적인 냄새도 싫어해서.,disgust
딱 한 명. 진짜 대박이지.,happiness
뭔가 문제가 있었나봐.,neutral
나 드디어 프로젝트 끝났어.,happiness
진짜 이 냄새는 너무 역겨워. 너무 싫어.,disgust
응. 내가 진짜 좋아하는 향수 받았어.,happiness
응. 이제 완전 자유야.,happiness
전에 버렸던 게 상하고 있었나봐. 몰랐어.,disgust
밖에 홍수가 와서 집에 혼자 갇혔어.,fear
그럴려고. 친구들 만나고 술도 마시고 놀려고.,happiness
지금 나한테 뭐라고 하는 거야?,angry
상사든 뭐든 맨날 저러니까 내가 욕을 하지.,angry
왜 비하하면 안되는데?,neutral
사람들은 다 짭새라고 말해.,neutral
헐 나 이벤트 당첨됐어.,happiness
남 욕하는거 재밌잖아. 안그래?,neutral
고마워. 너 너무 착하다.,disgust
아 짜증나. 그새끼는 집에가서 잠이나 잘 것이지. 결혼 못한 히스테리 나한테 부리는 건가? 왜 맨날 나한테만 저러지?,angry
안 괜찮아. 어떻게 해야 될 지 모르겠어.,fear
추천해줘서 고마워. 한 번 해볼게.,sadness
응. 그래서 짭새들이 항상 바쁘지.,neutral
나 너무 우울해.,sadness
다 힘들지. 누구나 그렇듯이.,neutral
코로나 때문에 맨날 집에만 있어서 우울해.,sadness
나 드디어 프로젝트 끝났어.,happiness
무서워 죽을 거 같아. 어떻게 하지?,fear
너무 무서워. 밖에 비가 너무 많이 와서 갇히게 됐어.,fear
내가 진짜 받고 싶던 향수가 있었거든. 그거 받게 됐어.,happiness
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
아쉽게도 할 게 좀 남아있어.,happiness
다행히 바로 다시 잡았어.,surprise
갑자기 줄이 끊어졌어. 그래서 해피가 뛰어나갔어.,surprise
무튼 너무 싫어. 이럴 때 어떻게 해야될까?,angry
그러게. 줄이 너무 부족했나봐.,surprise
그것도 일리가 있다. 혹시 화장실 청소에 꿀팁 같은게 있을까?,angry
화장실은 청소를 해도 곰팡이가 없어지지를 않아.,angry
그렇게 해야지. 위로해줘서 고마워.,sadness
제약회산데 버리고 싶은데 지금 계속 손해를 보고 있어서 버릴 수도 없고 너무 힘들어.,sadness
위로해줘서 고마워.,disgust
다시는 여기서 안시키려고.,disgust
그래서 사진찍고 말씀드렸어.,disgust
나 요즘 주식을 시작했는데 손해만 보고있어.,sadness
나 축하해줘. 기분 좋은 일이 있어.,happiness
나 이번에 마라톤에서 내 기록을 훨씬 갱신했어. 진짜 대박이야.,happiness
선수로 나가볼까? 어떻게 생각해?,happiness
아니. 나 혼자 뛰어.,happiness
좋은 방법인 것 같애. 그렇게 해볼게.,angry
아니 아까 해피 산책시키다가 너무 놀랬어.,surprise
요즘 감정조절이 안 돼. 너무 힘들다.,angry
나 오늘 짭새가 몰려있길래 궁금해서 구경하고 왔어.,neutral
추천해줘서 고마워. 나도 여행갈 생각이거든.,happiness
응. 날은 좋았는데 짭새들이 막 몰려있더라고.,neutral
와 짜장면에서 벌레나왔어.,disgust
짭새들이 항상 고생이지.,neutral
진짜 별로였어. 다시는 여기서 안시켜먹어.,disgust
그냥 술취한 사람이 길거리에 누워있었나봐.,neutral
다행히 큰 일은 아닌 거 같아. 걱정하지 마.,neutral
사진 찍었어. 고소할까?,disgust
나도 잘 모르겠는데 술취한 사람이 난동부렸나봐.,neutral
나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral
음식으로 장난치는 거는 진짜 죄야.,disgust
창문이 해도 안 들어. 그래가지고 환기도 별로 못 해.,angry
헐! 나 이벤트 당첨됐어.,happiness
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
나 바이오 쪽에 투자했거든.,sadness
알겠어. 고마워.,angry
"주변에 사람이 없었어, 근데.",surprise
아깐 진짜 놀랬는데 지금은 많이 괜찮아졌어.,surprise
그거 써봤는데 다시 바로 생겨.,angry
내가 마라톤 했는데 진짜 힘들었는데 다 했거든.,happiness
맞아. 어제는 초미세먼지가 진짜 나쁘더라.,angry
나 축하해줘! 기분 좋은 일 있어.,happiness
나 갇힌 것 같아.,fear
첨에 좀 오르다가 지금 완전 바닥을 기고 있어.,sadness
"아니, 누가 요즘 주식이 대세라 하잖아. 그래서 한 번 해봤어.",sadness
"아, 그거나 그거나. 경찰이 짭새지 뭐.",neutral
나 너무 우울해.,sadness
아니 저번에 버린 음식물 쓰레기가 썩고 있잖아!,disgust
아니? 가벼운 접촉사고 같애.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경 갔다 왔어.,neutral
아니 막 구급차도 있고 경찰차도 있고 그런 거야.,neutral
"날은 좋았지? 뭐, 미세먼지도 없고.",neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀 왔어.,neutral
"아니, 그건 아닌데. 안 쓴다니까?",neutral
맞아. 막 그렇게 급한 건 아닌 것 같앴어.,neutral
진짜 언젠가는 한 번 대놓고 말할 거야.,angry
"아니, 그래서 내가 그거 일 다 못하냐고. 다 해주는데도 그래.",angry
알았어. 차분히 말할게.,angry
진짜 별로였는데 맛은 있었다.,disgust
"와, 짜장면에서 벌레 나왔다.",disgust
아니 왜 나한테 히스테리 부리냐고. 다른데 가서 할 것이지!,angry
알겠어. 이제 안 쓸게.,neutral
좋은데 좀 알고 있어?,angry
맞아. 스트레칭이랑 운동이라도 해야겠다.,sadness
응. 사람 좀 만나고 싶어.,sadness
아파트에 홍수가 나가지고 나 집에서 못 나가.,fear
나 너무 우울해.,sadness
한 번만 더 그러면 진짜 가만 안둬.,angry
진짜 그 새끼는 인성에 문제가 있다.,angry
"아, 근데 그 새끼는 진짜 안돼.",angry
"아, 짜증나! 그 새끼는 할 일 없으면 집에나 갈 것이지. 늦게까지 결혼 못한 히스테리를 나한테 부리는 건가? 왜 그러지?",angry
맞아. 요즘에 미세먼지가 너무 심해서 그거 때문에 곰팡이도 생기고. 아주 화나 죽겠다!,angry
아침 저녁으로 환기해도 그렇다니까?,angry
찾아봐줘서 고마워.,disgust
방향제 새로 사야하는데.,disgust
나 오늘 짭새가 몰려 있길래 구경하고 왔다?,neutral
나 너무 우울해.,sadness
이 냄새는 어떡하지?,disgust
음식물 쓰레기가 있었나봐.,disgust
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
화장실은 청소를 해도 곰팡이가 안 없어져!,angry
너무 무서워. 어떡해야될지 모르겠어.,fear
그냥 싸웠던 것 같은데?,neutral
그건 아니지.,neutral
지금 바로 신고 할라고. 신고를 어디다 해야될지 모르겠네?,disgust
다행히 내가 바로 잡긴 헀지.,surprise
그치. 사람들을 못 만나니까 좀 우울한 것 같아.,sadness
나 드디어 프로젝트 끝났어!,happiness
"와, 짜장면에서 벌레 나왔다.",disgust
마라톤 대회 나가서 신기록 세웠어!,happiness
아직은 없는데 이제 찾아보려고!,happiness
내가 요즘 주식을 시작했는데.,sadness
내가 잘못 생각한 것 같애.,neutral
"아니, 아는 사람이 추천해줘서 시작했거든. 근데 돈을 못 번다.",sadness
"완전 하락세야, 완전 하락세. 본전 절대 못 찾아, 지금.",sadness
그래. 주식은 좀 오래하는거랬으니까 좀 붙잡고 있어봐야지.,sadness
짭새들도 고생이지.,neutral
무슨 사건인진 모르겠는데 엄청 많더라고.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경하고 왔어.,neutral
응. 몸은 괜찮은데 너무 무섭다.,fear
응. 날 좋은데 짭새들은 힘들어 보이더라.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경하고 왔어.,neutral
주식은 무조건 운영주라고 해서 큰 거만 샀는데 너무 안 올라. 계속 내려가.,sadness
무슨 일이 있는지 짭새들이 다 모여있더라고.,neutral
비가 많이 와서 집에 물이 막 들어와가지고 밖에 못 나가.,fear
무섭고 어떡해야 될지 모르겠네.,fear
그 정도는 아니고. 그냥 내 기록을 갱신한 거지.,happiness
나도 궁금하다. 큰 일이면 뉴스에 나오겠지?,neutral
큰 일이니깐 경찰차도 오고 소방차도 오고 했겠지? 정확한 건 나도 잘 모르겠어.,neutral
"무슨 일이 일어난 거 같은데 정확한 건 모르겠고, 경찰차도 와 있고 소방차도 와 있고 그랬어.",neutral
나 오늘 짭새들 모여있길래 구경하고 왔어.,neutral
날씨 좋았지. 그래서 나갔는데 경찰들이 모여있더라고.,neutral
오늘 짭새들 모여있길래 구경하고 왔어.,neutral
참는 수밖에 더 있나.,angry
욕은 안 할 수가 있나. 먼저 짜증 내는데.,angry
맞아. 앞으로는 그렇게 안 할게.,neutral
그럴려고 생각중이야.,sadness
그래. 곰팡이 제거제를 써봐야될 거 같애.,angry
"아니 관심은 쭉 있었는데, 요즘 많이들 하니까 나도 시작했지.",sadness
나 요즘 주식을 시작했는데 좋지 않네.,sadness
밖에 비가 많이 와서 집에서 갇혔어.,fear
마라톤 기록 갱신했어.,happiness
축하해줘. 나 기분 좋은 일 생겼어.,happiness
"와, 짜장면에서 벌레 나왔다.",disgust
놀라서 사진 찍을 수도 없었어.,disgust
나 우울해.,sadness
그러니까. 걱정이다.,sadness
화장실 냄새가 심해서 열어놓기도 그렇고.,angry
"헐, 나 이벤트 당첨됐어!",happiness
"어, 몸은 괜찮아. 너는 어때?",fear
와 짜장면에서 벌레나왔다.,disgust
맞아. 요즘 미세먼지가 맨날 심해서 환기를 못해서 큰 일이야.,angry
홍수가 나서 창고같은 곳에 갇힌 것 같아.,fear
떤 향수이벤트에 당첨이 됐어.,happiness
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
예전에 버렸던 음식물 쓰레기가 남아있었나봐. 거기서 냄새가 나.,disgust
나 갇힌 것 같아.,fear
었던 향수 이벤트에 당첨됐다고.,happiness
지금 발을 빼야될지 더 지켜봐야될지 고민이야.,sadness
좋은 생각이야. 스트레칭이라도 해야겠어.,sadness
지금 바로 버리러 가야겠어.,disgust
완전 반토막났어.,sadness
정말 별로였어요.,disgust
딱 한명만 뽑는거였어요.,happiness
"아, 짜증나. 그 새끼는 왜 나한테만 일을 시키는 거야. 결혼 했으면 집에나 빨리 가지. 아, 짜증나.",angry
그러게. 빨리 백신이 나오면 좋겠다.,sadness
맞아. 너무 힘들어서 나도 모르게 욕을 해버렸네. 미안.,angry
정말? 그런 거 같기도 해 생각해보니까.,angry
나 요즘 주식을 시작했는데.,sadness
응. 집에만 있으니까 심심하고 우울해.,sadness
코로나 때문에 밖에를 못나가서 맨날 집에만 있으니까 너무 우울해.,sadness
응. 완전히 프로젝트 끝났어.,happiness
나 너무 우울해.,sadness
응. 정말 완전히 다 끝났어. 행복해.,happiness
내 사진을 찍었는데 역시 기분이 나빠요.,disgust
좋은 생각이야. 지금 바로 버리고 방향제도 사와야겠어.,disgust
맞아. 말이라도 잘 하면 괜찮은데 말을 정말 퉁명스럽게 해.,angry
오늘 욕한게 불만이 터진 것 같아.,angry
아니 아까 해피 산책시키다가 정말 놀랐어.,surprise
주변에 다행히 아무도 없었어.,surprise
나 오늘 짭새가 몰려와 있길래 구경 다녀 왔어.,neutral
내가 좋아하는 마라톤 10키로 기록 갱신했어.,happiness
맞아. 맞는 말이야. 앞으로는 경찰이라고 할게.,neutral
아니. 이제 짭새란 말 안쓸게. 미안.,neutral
아니? 내가 생각이 짧았어. 미안.,neutral
고마워. 나도 기분이 너무 좋아.,happiness
나 오늘 짭새가 몰려 있길래 구경 다녀 왔어.,neutral
아니 오늘 비도 오고 날씨가 안 좋았어.,neutral
무슨 일이 생긴건지 좀 궁금하더라고.,neutral
그러게. 좋은 일만 생기면 얼마나 좋을까?,neutral
맞아. 힘들었는데 결승선에서는 정말 좋았어.,happiness
나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀 왔어.,neutral
몸은 괜찮아. 그냥 무서워.,fear
헐 나 이벤트 당첨됐어.,happiness
글쎄? 큰 일일지도 몰라. 많이 몰려 있었으니까.,neutral
갑자기 해피가 목줄을 끊고 도망갔거든.,surprise
나 축하해줘. 기분 좋은 일이 있었어.,happiness
다치진 않았어. 괜찮아. 해피도 돌아왔어.,surprise
무슨일인지는 모르겠는데 짭새가 그냥 몰려 있었어.,neutral
한동안 해피 산책을 못시켜줘서 그래. 미안하네.,surprise
역시 그래야겠지? 지금 바로 사진 찍어서 전화해야겠어.,disgust
최악이야. 거의 다 먹었는데 벌레 나왔어.,disgust
"와, 짜장면에서 벌레 나왔다.",disgust
나중에 나랑 같이 뉴스 보자.,neutral
처음엔 너무 어이가 없어서 헛웃음이 나오더라고.,disgust
로또 당첨됐어.,happiness
너무 무섭지.,fear
헐 나 이벤트 당첨됐어.,happiness
매일 하고 있어. 오래 돼서 그래.,angry
몸은 괜찮아요.,fear
경제 공부좀 하려고 시작했지.,sadness
어 완전히 끝났어.,happiness
쓰레기통에서 이상한 냄새 난다.,disgust
왜 나를 가르치려 드냐?,neutral
니가 그렇게 잘났어?,neutral
오늘 짭새 몰려 있길래 구경 갔다 왔다?,neutral
나도 잘 모르겠다니까?,neutral
나 너무 우울해.,sadness
그냥. 가끔 이래.,sadness
그런건가. 잘 모르겠네.,sadness
그런 건 아닌데. 니 말도 맞다.,sadness
그건 매일 하고 있는데.,sadness
알겠어. 이제 그만하자.,disgust
그것도 나쁘지 않지.,happiness
진짜 완전 별로였지.,disgust
다음번에 그렇게 할게.,disgust
"야, 됐다. 나 그런거 원한 거 아니라고.",angry
그랬으면 좋겠다.,disgust
그렇게 말해주니까 고맙다.,disgust
나 너무 우울하다.,sadness
오늘 상사한테 혼났어.,sadness
아니 상사한테 혼났다구.,sadness
그건 나 매일 하는거야.,sadness
회사에서 진행한 이벤트.,happiness
그렇지. 빨리 종식이 되어야 사람들도 즐거운 생활을 할 수 있을텐데 말이야.,sadness
집에만 있다보니까 너무 무기력해진 거 같아.,sadness
응. 우울해. 집에서 할 수 있는게 없을까?,sadness
모르겠어. 무슨 일이 있어서 모여 있었는지는.,neutral
그래도 너무 짜증이 나는 걸 어떡해.,angry
그런가? 나는 욕하면 기분이 풀리는 거라고 생각했는데.,angry
그렇지. 경찰은 참 힘든 직업인 거 같아.,neutral
나 오늘 짭새가 몰려 있길래 아까 구경 다녀 왔어.,neutral
짭새나 경찰이나 어차피 같은 뜻이잖아.,neutral
아마 그렇지 않았을까? 짭새가 한 명도 아니고 여러 명이 몰려 있었는데?,neutral
나도 잘 모르겠는데 누군가 부른 모양이야.,neutral
오늘 짭새가 몰려 있길래 구경 다녀 왔어.,neutral
그랬을 수도 있겠다.,angry
나 요즘 주식을 시작했는데.,sadness
나 아는 사람이 한 번 해보라고 해서 시작했었어.,sadness
나름 할만한 거 같아.,neutral
나 오늘 짭새가 몰려 있길래 아까 구경 다녀 왔어.,neutral
"날이 좋았기도 하고, 그냥 걷고 있었는데 짭새가 몰려 있더라고.",neutral
그건 아니지. 내가 잘못했던 거 같아.,neutral
그건 아닌데. 앞으론 조심할게.,neutral
그래도 의미만 통하면 괜찮지 않을까?,neutral
"아, 짜증나. 그 새끼는 할 일 없으면 집에나 갈 것이지. 결혼 못한 히스테리를 나한테 부리는 건가? 왜 나한테만 이러지? 짜증나, 정말.",angry
나중에 소개시켜줄게.,happiness
그래도 너 덕분에 도움이 됐어.,disgust
그렇지. 그런 것도 있는 것 같아. 요즘 너무 생각해야 될게 많아.,angry
그렇다고 볼 수 있지.,happiness
그래. 조언 고마워.,disgust
"어, 짜장면에서 벌레 나왔다.",disgust
한명밖에 안뽑는거였는데 내가 당첨이 되어버렸어.,happiness
내 얘기 들어줘서 고마워.,disgust
너무 끔찍했어. 불쾌하고.,disgust
아까 짭새가 몰려 있길래 구경 다녀 왔어.,neutral
그러려고. 사진 찍어서 그 사장님한테 연락 드리면 될까?,disgust
"아니, 아무리 화장실 청소를 해도 곰팡이가 지워지질 않아.",angry
내가 저번에 버린 음식물 쓰레기가 상해서 나는 모양이야.,disgust
그래. 일단 지금 나는 냄새는 방향제로 어느정도 잡아봐야겠다.,disgust
그래야겠다. 지금 당장 전화 해봐야겠다.,disgust
나 짜장면에서 벌레 나왔어.,disgust
지금 되게 불쾌하고 찝찝해.,disgust
사진 찍으면 어디에다 쓰는데?,disgust
나 짭새가 몰려 있길래 구경 갔다 왔어.,neutral
알겠어. 미안해.,neutral
알겠어. 그렇게 할게.,disgust
냄새를 어떻게 할까?,disgust
해피 산책시키다가 너무 놀랐어.,surprise
와! 짜장면에서 벌레 나왔다.,disgust
쓰레기통에서 역겨운 냄새가 나고 있어!,disgust
나 갇힌 것 같애!,fear
너도 고생이 많아.,disgust
"아니, 아까 나 해피 산책시키면서 놀랐지 뭐야!",surprise
바깥 공기도 쐬고 사람들도 막 만나고 싶어.,sadness
알겠어. 방향제로 처리할게. 고마워.,disgust
헐 나 이벤트 당첨됐다.,happiness
해피가 막 날뛰지 뭐야!,surprise
아까 해피 산책시키다가 엄청 놀랐어.,surprise
"응, 알겠어.",disgust
나 이벤트 당첨됐다.,happiness
내가 잘못 생각했던 것 같아.,neutral
다시는 그 표현 안 쓰겠다고 약속할게.,neutral
어. 몸은 좀 괜찮아.,fear
응. 매우 화창한 날이었지.,neutral
그런가? 내가 잘못했나?,angry
다음부터 조심할게.,angry
나 오늘 짭새가 몰려 있길래 궁금해서 구경 갔다 왔어.,neutral
"어, 누가 도둑질을 했던 것 같아.",neutral
좋은 생각이야. 나 꼭 그렇게 해야겠어.,disgust
야! 오늘 짭새가 몰려 있길래 궁금해서 구경 갔다 왔어.,neutral
방산주 들고 주식 시작했어.,sadness
다음에 알아보고 알려줄게.,neutral
경찰들도 고생이 많으니까. 하이고.,neutral
요즘 주식을 시작했는데.,sadness
너도 그 크루 가입해볼래? 크루 가입하자.,happiness
내가 마라톤 최고기록을 경신했지 뭐야.,happiness
기분 좋은 일이 있었어.,happiness
내가 로또 1등 될거같애?,happiness
입는 거 내가 꼭 보여줄게. 약속.,happiness
코로나 때문에 약속 막 취소되고 그래서 좀 우울해.,sadness
나 너무 우울해.,sadness
그건 나도 모르겠다 지금.,neutral
어떻게 하면 좋을까?,fear
아니. 내 기분만 나빠지는 것 같애.,neutral
프로젝트 끝났다. 나 드디어 프로젝트 끝났다.,happiness
완전히 끝나서 이제 쉴 생각이야.,happiness
떤 음악이 좋은지 추천해줄 수 있어?,happiness
제주도 가고싶어. 제주도 갈거야.,happiness
알겠어. 니 말대로 환기 좀 해볼게. 알려줘서 고마워.,angry
나 홍수 때문에 집에서 못 나오고 있어.,fear
"뭐, 무슨 일인지는 모르겠고 그냥 몰려 있던데?",neutral
"아니, 우리집 반지하잖아. 근데 지금 밖에 아까 비가 억수로 오더니 지금 집에 물이 찼다고!",fear
헐. 나 이벤트 당첨됐나봐.,happiness
그것도 좋긴 한데 진짜 너무 우울해.,sadness
저 앞에 두부가게 앞이니까 구경 갔다 와. 얼마 안 걸려. 한 5분이면 될걸?,neutral
나 너무 우울해.,sadness
아니 그건 당연한거고. 지금 이게 말이 되냐고. 음식에서 벌레가 나오는게.,disgust
내가 이걸 어떡하면 좋을까?,disgust
개 힘들어 진짜. 이놈의 화장실은 청소를 해도 곰팡이가 사라지질 않아!,angry
"아니, 오는 길에 저기 짭새 몰려 있길래 구경하고 와서 조금 늦었어.",neutral
어. 나름 날씨 되게 좋았는데 오는 길에 그 짭새들 몰려있었다니까?,neutral
아니 근데 왜 나한테만 그러냐고! 다른 애들한텐 다 잘 하면서.,angry
"아니, 그렇게 흔하지가 않잖아. 그 짭새들 모여 있는게. 그래가지고 가서 봤더니 한 사람 누워 있고 한 사람 되게 막 씩씩거리고 있고 그러던데?",neutral
"니가 책임 못질거면 걍 가만히 있어. 훈수 두지 말고. 알지도 못하면 서 옆에서 뭔. 위로라고 하는 거냐 지금? 아, 짜증나.",sadness
"미세먼지 때문이 아니라 화장실에 창문이 없다고, 창문이.",angry
우리집 곰팡이는 그걸로 안사라지던데?,angry
좀 무기력하지.,sadness
그거 정말 좋을 것 같아.,sadness
사장님이 그래서 잘 바꿔주셔서 다행이지 아니었으면 더 화날 뻔했어.,disgust
에이. 그 정도까지는 아니고 그냥 잘 먹었으니까 됐어. 거기 맛집이더라고.,disgust
먹었으니 괜찮아.,disgust
"어, 너무 무서워.",fear
완전히 끝났네. 아 기분좋다.,happiness
나 엘리베이터에 갇혔어!,fear
정말 고마워.,happiness
그거 좋지.,happiness
그것도 좋은 것 같아.,happiness
지금 코로나 사태라서.,sadness
그건 아니고. 그냥 내 개인적인 어떤 목표를 달성했다 이거지.,happiness
음악 좋지.,happiness
P&E 솔루션이라는 종목을 들고 있어.,sadness
하루에 열 시간씩 환기하거든?,angry
아니 미세먼지 무시하고 그냥 환기 한다고.,angry
그니까 지금 곰팡이 제거제 살까 생각중이야.,angry
나도 모르겠어. 쓰레기를 안 버리니까 그렇겠지 뭐.,disgust
미안하지만 음식물 쓰레기는 없거든?,disgust
무슨 쓰레기 냄새를 방향제로 처리해.,disgust
아 짜증나. 그 새끼는 왜 나한테만 그러지?,angry
요새 사람들이 많이 하니까 나도 한 거지 뭐.,sadness
나 혼자 말한건데 뭔상관?,angry
아이.뭐 그런 건 아니고. 따른 쪽에서 좀 안 좋은 일이 있었지.,angry
나 오늘 짭새가 몰려있길래 궁금해서 한번 갔다왔어.,neutral
아니 대놓고 미워하는 것도 아닌데 뭔 상관이야.,neutral
응. 나아져. 나아지면은 뭐 책임져?,neutral
나 오늘 짭새가 몰려있길래 궁금해서 구경갔다왔어.,neutral
날은 좋은데 엄청 춥더라.,neutral
응. 살인 사건이던데?,neutral
모르지 뭐. 근데 그런 일은 뉴스에 보통 나오지.,neutral
누가 그딴 개소리를 하냐.,angry
그니까. 너가 내 맘을 읽네.,happiness
나 축하해줘. 기쁜 일 있어.,happiness
그니까 말이야. 딴 사람도 없었어 근데.,surprise
좋은 생각이야. 근데 친구들도 바쁘대 아직.,happiness
와. 짜장면에서 벌레나왔다.,disgust
그니까. 먹을 맛이 확 떨어지지 뭐야.,disgust
어. 찍어가지고 짜장면 집에다가 항의했어.,disgust
너무 좋은 생각이야.,disgust
나 너무 우울해.,sadness
그걸 내가 어떻게 알아.,sadness
맞아. 아무 이유 없이 슬픈게 너무 힘들어.,sadness
많이 무기력하지.,sadness
나 엘리베이터에 갇혔어.,fear
여기서 뭘 더 자세히 얘기를 해.,fear
어. 혼자서 지금 갇혔어.,fear
개무섭지. 뭔 소리하는거야 지금.,fear
헐! 나 이벤트 당첨됐어!,happiness
복권 이벤트.,happiness
복권에 당첨됐다니까 왜 또 물어봐?,happiness
선물은 현금이야. 최고지.,happiness
아니 아까 해피 산책시키다가 엄청 놀랬어.,surprise
갑자기 대형견이 해피를 물려고했어.,surprise
완전히 끝났지. 너무 후련해.,happiness
어 알았어.,neutral
