text,target
마라톤 기록 갱신했어!,happiness
완전히 폭락했어!,sadness
정말 많이 놀랬어.,surprise
"고앳이 많지, 내가 정말.",neutral
응. 알겠어. 그렇게 얘기해줄게.,neutral
그래 고마워. 빨리 할게.,happiness
확인해볼게.,happiness
"어때, 안 들리는데.",angry
나도 좋아.,happiness
그건 나도 잘 모르겠더라.,neutral
우산은 있는데 걱정이네.,sadness
무슨 일 있었냐면 그건 잘 몰라.,neutral
그런 건 아니고. 잘 몰라.,neutral
구경하는 사람들이 너무 많아서 왜 몰려있는지 볼 수가 없었어!,neutral
무슨 일인지 보고 싶었는데 보이지 않아서 30분 정도 구경하다 왔어.,neutral
요즘 건강은 괜찮아. 그리고 사무실에 우산 있으니까 걱정하지 마.,neutral
사람들 말로는 싸움이 나서 짭새들이 온 거래. 하지만 정확한 건 몰라.,neutral
아무래도 그런 것 같긴 해. 정말 큰일이야.,sadness
이야기할게. 정말 고맙다.,happiness
빨리 버리고 와야겠어. 정말 큰일이야.,disgust
끝났어. 진짜 신나!,happiness
나 코로나 때문에 너무너무 우울해.,sadness
나 갇힌 게 집에 갇힌 것 같아.,fear
나는 다치지 않았는데 놀랬어!,surprise
괜찮았어 다행히도. 고마워.,happiness
나 축하해줘. 기분 좋은 일이 생겼어. 너무 좋아!,happiness
같이 뛰는 크루 없고 혼자 해요.,happiness
단톡방 지인이 권유해서 시작했어.,sadness
곰팡이를 제거하는 방법이 있어?,sadness
진짜 효과가 있어? 나 구매할래.,neutral
아우. 짜증 나! 그 새끼 일 끝났으면 빨리 집에나 가지. 남아가지고 나한테 자꾸 뭐라고 해.,angry
에휴 그래. 음악이나 들으면서 마음 풀어야겠다. 나는 신나는 음악 좋아해.,sadness
에휴. 너의 말 대로 음악이나 들으면서 기분 풀어야겠어. 나는 신나는 음악이 좋아.,sadness
그치. 먹다가 정말 토하는 줄 알았어.,disgust
그래야되겠지? 다시는 이러지 못하게?,angry
그럼. 완전히 끝냈지. 한 달 간 정말 고생 많았어.,happiness
나도 신나는 음악 듣고 스트레스 풀고 싶다.,sadness
알았어. 친구들과 약속도 좀 잡아 볼게.,happiness
코로나 때문에 회사가 재택근무 하기 시작했어.,sadness
다행히 무슨 일 생기기 전에 잡았지.,sadness
이번에 마라톤 대회 참여 했었잖아 근데 내가 순위권안에 든 거야.,happiness
선수들처럼 엄청 잘하진 않았지만 나도 거의 잘할 뻔 했지.,happiness
맞아. 같이 뛰고 운동하는 그리고 참여하는 크루가 있어.,happiness
상장한 빅히트 엔터테인먼트야.,sadness
장마철이라 그런가 하루종일 곰팡이와의 전쟁이야.,sadness
알았어. 다음부터는 조심할게.,disgust
과연 방향제로 냄새를 잡을 수 있을까?,sadness
아 짜증 나! 상사 새끼는 왜 집에 안 가고 내 옆에 붙어서 지랄이야!,angry
니가 안 당해봐서 그래! 저런 놈은 욕을 해줘야 된다고!,angry
난 음악 듣고 싶지 않아! 기분이 내키질 않네.,angry
아니 짭새 표현이 어때서? 짭새를 짭새라 하지 뭐라고 해 그럼! 그리고 잘 못 봤어.,angry
짭새 구경 얼마 못 했어.,angry
알았어. 비염 빼고는 별 건강은 괜찮아.,sadness
쫓아갔다가 구경도 못 가고 쫓겨났어!,angry
한달 동안 얼마나 열심히 했는데 정말 완전히 끝났어!,happiness
그래. 음악 좀 들어볼까나. 한동안 음악을 안 들어서.,happiness
그래야겠어. 만나서 수다도 떨고 맛있는 것도 먹고!,happiness
여행 너무 가고싶어. 그렇지만 지금은 갈 수가 없어.,sadness
코로나 때문에 밖에 나가지도 못하고 너무 답답해.,sadness
그러니까. 집에서 일만 하니까 더 지치고 짜증나.,angry
음악 좀 들으면 기분이 좀 좋아질까? 지금은 너무 답답해서.,sadness
영화는 너무 보고싶다. 재미있는 것 좀 추천해줘봐.,sadness
집 안에 갇혀있어. 밖에 물이 많이 고여있고.,fear
자고 일어났더니 전화가 여러번 왔었더라고. 그런데 밖에 비가 너무 많이 와.,fear
조금 무서워. 비가 계속 오고있으니까 더 물이 고여서.,fear
몸은 괜찮은데 나갈 수가 없으니까 겁이 나!,fear
한 명 뽑는 거였는데 내가 너무 운이 좋았어. 이런 일이 없었는데.,happiness
너무 마음에 들지. 내가 그 전부터 갖고 싶었던 향수야.,happiness
그래. 보여줄게. 얼마나 예쁜지.,happiness
다행히 그런 일은 없었어. 큰일도 없었고.,neutral
다들 놀라서 피하더라고. 어떤 애기는 울고 난리가 났어!,sadness
아직도 진정이 안 돼! 얼마나 놀랬는지 다음엔 꼭 조심해야겠어!,sadness
마라톤 대회에서 기존의 기록을 갱신했거든.,happiness
선수는 아니고 그냥 운동을 좋아해서 시작했어.,happiness
너무 힘들긴 했지. 그런데 뛰고 나서 너무 상쾌하고 기분이 좋아!,happiness
삼성 증권에 들었는데 경기가 안 좋아.,sadness
"거진 바닥이야. 이거는 살릴 수도 없고, 죽일 수도 없고.",sadness
"그래, 조금만 더 지켜보다가 팔아야겠지.",sadness
그런 것 같아. 우리 집은 창문도 없어. 답답해!,sadness
비는 왜 그렇게 오는지. 더 곰팡이가 생기고 있어.,sadness
그래야 할 것 같아. 이렇게는 안 되겠어.,sadness
구매해야겠어. 효과가 좋은걸로 소개 좀 시켜줘.,sadness
쓰레기통에 음식물이 섞여 들어간 것 같아.,disgust
그래야지. 얼른 버려야겠어. 냄새가 너무 심해.,disgust
그래야겠지? 냄새는 방향제로 없애야 되겠어.,disgust
어쩌겠어. 내가 실수한 거니까 얼른 깨끗이 치워야지.,disgust
누군가 싸우는지 말리고 있는 것 같아. 너무 시끄럽고 정신이 없어.,fear
알았어. 경찰이라고 할게. 구경 별로 못해서 너무 정신이 없어서.,sadness
날씨는 언제나 다양해. 변덕스러워서 걱정 안 해.,neutral
안 나가면 되지. 집에서 있으면 돼. 건강도 좋아.,neutral
어디서 싸움이 일어났나봐. 시끄럽고 소리 치고 난리가 아니야.,fear
그런 것 같아. 사람도 많고 싸움은 정말 싫어.,sadness
신나는 음악을 듣는 것도 좋을 것 같아!,happiness
프로젝트를 진행 하느라고 못 만났던 친구들을 만나는 것도 좋을 거 같아.,happiness
너의 말대로 오랜만에 여행을 다녀오는 것도 좋을 것 같애. 생각 한번 해볼게.,happiness
짜장면에서 벌레가 나오니까 더러워서 못 먹겠어. 버려야할 것 같아.,disgust
그래. 너의 말대로 사진을 찍어 놔야겠어.,disgust
알았어. 지금 당장에 항의 전화 해볼게. 사진도 메세지한테 첨부할게.,disgust
벌레가 나온 사진을 찍어놨으니까 증거는 확실하지. 그러면 정확하게 조치를 취해주겠지?,disgust
당첨자가 한 명이었는데 내가 당첨됐어! 정말 운이 좋지?,happiness
내가 받은 선물 궁금해? 보고싶어? 내가 나중에 꼭 보여줄게.,happiness
집 안에 갇히게 돼서 너무 무서워!,fear
장마 때문에 비가 엄청 내려서 우리 동네가 고립되면서 집 안에 갇히게 됐어!,fear
혼자 있으니까 당연히 무섭지. 어떻게 해?,fear
몸은 괜찮지만 집 안으로 물이 들어올까 봐 너무 걱정 돼.,fear
갑자기 해피가 달려가서 사람들이 조금 놀랐대.,sadness
아까는 해피때문에 엄청 놀랐는데 지금은 진정됐어.,neutral
선수는 아니고 내가 달리는 운동을 너무 좋아해서 매번 열리는 마라톤 대회에 나가고 있어.,happiness
달리는 동안에는 엄청 지쳤는데 결승선을 통과하는 순간 기분이 엄청 좋았어!,happiness
함께 달리는 크루가 있어서 내가 지칠 때 큰 힘이 되어줬어.,happiness
주식을 추천해준 지인이 전자 종목이 인기가 있다고 해서 구입했어.,sadness
시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어!,sadness
주식이 계속 떨어지고 있어서 어떻게 할지 고민하고 있었는데 너의 말을 듣고 보니까 좀 기다려봐야될 거 같아.,sadness
냄새가 너무 독해서 버리려고 쓰레기 봉투에 넣어놨어.,disgust
너의 말대로 냄새를 방향제로 처리해야 될 거 같아.,sadness
힘들어도 방에서 냄새가 나니까 얼른 치워야지. 벌레가 생길 것 같아.,sadness
재택근무를 하면서 매일 집 안에만 있으니까 계속 몸이 처지고 기력도 없어.,sadness
음악을 들으면 기분이 좀 나아지겠지?,sadness
나를 위해서 노래와 영화까지 찾아주는 거야? 정말 고마워!,happiness
구경하는 사람들이 너무 많아서 왜 몰려있었는지 모르겠어.,neutral
앞에 사람들이 너무 많아서 보이지가 않아서 짜증 나서 30분 정도 있다 집에 왔어.,sadness
내일 비 소식이 있어? 비가 많이 온대? 사무실에 우산 없어.,surprise
내일 집에서 나올 때 우산 가지고 나오면 비 안 맞을 거야. 건강은 괜찮아.,neutral
나 오늘 짭새들이 올려있길래 궁금해서 구경 다녀왔어.,neutral
나는 잘 못 봤는데 주위에 사람들 말로는 싸움이 나서 온 거래!,fear
그것보단 좀 쉬고 싶어.,sadness
어 그거 좋겠다.,neutral
갇힌 것 같아! 어떡하면 좋지?,fear
집에 갇혔어. 밖에 비가 너무 많이 와.,fear
가 많이 와서 나갈 수가 없어.,sadness
한 명 뽑는 거였는데 됐어.,happiness
이건 너무너무 마음에 들어요.,happiness
나 친구랑 약속 있는데 뭘 먹어야 할지 고민이야.,sadness
좋아. 에피타이저는 다 좋아하지.,happiness
정말 고마워. 맛있게 먹고 올게.,happiness
"신나는 음악 들으면서 스트레스 풀고 싶다, 정말.",sadness
좋은 생각이야. 친구들과 약속도 잡을게.,happiness
알았어. 친구들과 만나서 여행 계획을 한번 세워볼게.,happiness
코로나 때문에 회사도 재택 근무한대잖아.,sadness
맞아. 밖에 나가서 활동해야 되는데 집에만 있으니 몸이 안 좋아.,sadness
정말 고마워. 영화 보면서 한번 버텨볼게.,sadness
아니 요즘 다들 왜들 그러는 거지? 난 도대체 이해할 수가 없어.,angry
유명한 유튜버들이 왜 돈 받고 뒷광고를 하는지 모르겠어!,angry
당연히 실망스럽지. 그 말만 믿고 제품을 산 사람들도 꽤 되더라고.,angry
아니. 제대로 된 사과를 하는 유튜버는 별로 없었어.,angry
자고 일어났더니 우리 동네 전체가 다 물바다야.,fear
자는 동안에 비가 그렇게 많이 올지 몰랐지. 난 대피 문자도 못 봤다고.,sadness
맞아. 우리집 빼고 주위가 다 물로 잠겨있어.,sadness
다행히 난 괜찮아. 우리집도 아직 잠기지 않았고.,fear
한 명 뽑는데 그게 내가 됐어.,happiness
당연히 선물은 맘에 들지. 엄청 비싼 향수거든.,happiness
아직 안 했어. 선물 오면 같이 하려고.,happiness
내 휴가가 엉망진창이 되었다고.,angry
휴가 첫 날부터 비가 엄청 오고 있어.,sadness
여름 바다를 가려고 했었지. 꿈도 야무지지.,sadness
회사가 바빠서 정말 1년 만에 가는거라고.,sadness
아무래도 그래야 할 것 같아. 나 영화 좋아하는데.,sadness
멀쩡하던 해피 목줄이 갑자기 끊어져버리잖아.,surprise
다행히 옆에 지나가던 아저씨가 잡아주셨어.,sadness
지금은 많이 진정됐어. 하지만 또 다시 그런 일이 벌어질까봐 무섭네.,fear
별건 아니고 이번에 마라톤 대회에서 내 기록이 많이 좋아졌어.,happiness
당연히 있지. 같이 운동하고 같이 대회에 나가 그 사람들이랑.,happiness
친구가 전화가 와서 같이 하자고 했어.,sadness
주식은 괜찮은거야. 바이오 주식이거든.,neutral
나도 지금 당장 팔 수가 없어. 손해가 너무 크거든.,sadness
나 어제 자다가 정말 깜짝 놀랐잖아.,surprise
갑자기 폭탄이 터지잖아. 난 전쟁 난 줄 알았어.,fear
잠결에 들어서 천둥 소리를 폭탄 터지는 소리로 들어서 그래.,surprise
다행히 놀란 건 많이 진정이 되었어. 하지만 또 천둥소리 들릴까봐 무서워.,fear
맞아. 우리 집 화장실은 환기가 될 만한 곳이 없어.,angry
맞아. 그래서 그런가 하루종일 화장실 청소만 하는 기분이야.,sadness
훨씬 낫다면 구매하는 게 낫겠지.,neutral
알았어. 그렇잖아도 묶어놨어. 버릴려고.,disgust
과연 방향제가 효과가 있을까?,sadness
"다음부턴 제때제때 쓰레기통 비워야지, 뭐.",disgust
나 드디어 구매한 노트북이 오늘 도착한대.,happiness
비싼 건 못샀어. 알바비를 모아서 산 거거든.,sadness
알았어. 지금 당장 사용 설명서 보고 확인 해볼게.,happiness
그럼. 보험이 있으면 참고가 아니라 지금 당장 들어야지.,happiness
아 짜증나! 그 새끼는 할 일 없으면 집에나 갈 것이지 왜 결혼 못 한 히스테리를 나한테 부리나 몰라!,angry
그런 놈은 욕 쳐먹으려고 하는 거라고. 그럼 욕을 해줘야지.,angry
스트레스를 확 날려줄만 한 음악으로 부탁해.,angry
나 오늘 짭새가 몰려와서 정말 깜짝 놀랐어.,neutral
짜증나게 짭새 새끼들 쫓아갔다가 우산도 잃어버리고 왔어.,angry
난 아직은 괜찮아. 하지만 비염 때문에 죽겠어!,sadness
나 오늘 짭새가 우리 동네에 몰려와서 정말 깜짝 놀랐어.,surprise
그러니까 나도 궁금해서 구경갔다가 쫓겨왔어.,angry
그렇게 심각한 분위기는 아니었던 것 같아. 그나마 다행이지.,neutral
애피타이저부터 푸짐하게 주는 집 정말 좋을 것 같아.,happiness
너가 추천한 곳이니까 믿고 먹을 수 있을 것 같아. 친구랑 같이 다녀올게.,happiness
내가 믿었던 유튜버인데 뒷광고를 했다고 하니까 너무 배신감이 느껴져.,angry
"사과라고 보기에는 어렵고, 자기 변명만 하고 있어서 더 화가 났어.",angry
신나는 음악을 듣는 거 정말 좋을 것 같아!,happiness
오랜만에 가족들이랑 여행을 가는 것도 의미가 있을 거 같아.,happiness
아무래도 집 안에 갇혀서 나갈 수가 없는 것 같아.,fear
갑자기 비가 많이 와서 우리 동네가 고립됐어. 그러면서 갇히게 됐어.,fear
오랜만에 가족들이랑 동해바다에 놀러 갔다오기로 했어 그런데 망했어.,sadness
함꼐 달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어줘.,happiness
함께 달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어 주고 있어.,happiness
시간을 두고 지켜보다보면 주식이 오를 날이 있겠지?,sadness
너의 말대로 되었으면 정말 좋겠다.,sadness
집 안에만 있어서 그런지 몸이 계속 처지고 기력도 없어.,sadness
우울한 마음을 달래는 데는 음악이 좋은 거 같아.,happiness
나를 위해서 이렇게 영화랑 음악도 찾아주고. 정말 고마워.,happiness
"그래서 화장실을 매일매일 청소하고 있는데, 곰팡이가 안 없어져.",disgust
습기가 너무 많아서 곰팡이가 계속 생기는 것 같아.,disgust
내가 버린 음식물쓰레기가 썩어서 냄새가 나는 거야.,disgust
너무 지저분하니까 힘들어도 얼른 청소 해야지.,disgust
아까 해피를 산책 시키다가 깜짝 놀랐어.,surprise
해피때문에 사람들이 엄청 놀랐지.,surprise
집에서 쉬고나니까 마음이 진정되었어.,neutral
아 짜증나! 그 새끼 일 끝났으면 빨리 집에나 가지 남아가지고 자꾸 나한테 뭐라고 해!,angry
사람들이 너무 많아서 무슨 일인지 볼수가 없었어.,neutral
내일 집에서 나올 때 우산을 가지고 나오면 비 안 맞을거야. 건강은 괜찮아.,neutral
30분 정도 구경을 하고 있었는데 무슨 일인지 알 수가 없어서 집에 왔어.,neutral
나 내일 친구를 만나기로 했는데 뭘 먹어야 될지 모르겠어.,sadness
강남역 주변에서.,neutral
내일 친구를 만나는데 뭘 먹을 지 모르겠어.,sadness
강남에서 만나는데 그곳에는 먹거리가 참 많다고 해.,neutral
뭐니 뭐니 해도 일식이 맛있지! 일식이 좋아.,happiness
너무 좋지. 우리는 그곳이 어떤 곳인지 잘 모르니까. 추천해줘.,happiness
완전히 끝나서 속이 너무 시원해.,happiness
그래 신나는 음악 들으면서 좀 쉬어야겠어.,happiness
여행도 너무너무 가고 싶다.,sadness
코로나땜에 밖에 나갈수가 없어. 집에서 일을 해야하는데.,sadness
일도 너무 안 돼서 너무 답답해. 그래서 더 우울해.,sadness
그래. 기분 전환 좀 해야겠어. 너무 답답해.,sadness
그래. 잠깐 쉬면서 영화 좀 봐야겠어.,sadness
"아니, 요즘 다들 왜 그러지? 이해가 안 가네.",angry
유튜버들이 사람들을 속여가면서 광고를 하고있어.,angry
아니. 진정성이 안 보여. 또 언제 사람들을 속일 수 있을 것 같아.,angry
뭐 한번 보지 뭐. 기분도 꿀꿀하니까.,angry
집 안에 갇혀 있어. 이게 무슨 상황인지 모르겠어.,fear
나갈 수가 없어. 밖에 물이 너무 많이 차올라있어.,fear
인플루언서가 이벤트 하는 것을 발견해서 신청했더니 당첨됐어.,happiness
너무 좋지. 내가 원하던 향수야. 갖고 싶었는데.,happiness
휴가를 냈는데 태풍에 장마가 겹쳐가지고 밖에 나갈 수가 없어.,sadness
친구들하고 여름 바다에 가서 수영도 하고 신나게 놀려고 했지.,sadness
1년 만에 휴가야 그동안 너무 바빠서 제대로 쉰 적이 없거든.,sadness
갑자기 해피 목줄이 끊어졌어. 그래서 놀랬어.,surprise
다행히 큰 일은 없었어. 그렇지만 주변 사람들이 놀라서.,surprise
한바탕 난리가 났어! 다들 소리치고 도망가고.,surprise
아직도 진정이 안돼. 얼마나 놀랬는지.,surprise
선수는 아니지만 내가 운동을 좋아해서 한거야 열심히.,happiness
아니 그냥 혼자서 열심히 연습했어.,happiness
아는 지인의 소개로 시작했는데 자꾸 내려가.,sadness
삼성 증권에 들었는데 너무 안 좋아. 손해보고 있어.,sadness
완전 똥값이 돼버렸어. 속상해.,sadness
너무 무섭더라고. 그래서 잠도 제대로 못 잤어.,fear
그러니까 비는 왜 그렇게 많이 오는 거야! 지금은 괜찮아.,disgust
그런 것 같아. 너무 습해. 짜증이 나.,angry
그래야할 것 같아. 어떻게든 곰팡이 냄새는 없애고 싶어.,disgust
그래야겠어. 냄새가 쉽게 안 빠지네.,disgust
어쩌겠어. 내가 실수한 거니까 깨끗이 치워야겠지.,sadness
제품에는 문제가 없어. 너무 좋아! 얼른 들고다니고 싶어.,happiness
들고 다니면서 자랑도 하고 게임도 하고 영화도 보고. 그렬려고.,happiness
그래 알았어. 알아둘게. 할 수 있을진 모르겠지만.,happiness
사람들이 너무 많아서 그냥 왔어.,sadness
대판 싸우는 것 같아. 시끄럽고 사람도 너무 많아.,disgust
그런 것 같아. 너무 시끄럽고 소리가 엄청 큰 소리가 나고 있어.,disgust
갑자기 산책 중에 해피가 목줄을 끊고 달아났어!,surprise
어 내가 얼른 쫓아가서 안고 데려 왔어. 그래서 별 일이 생기지 않았어.,neutral
"별 일은 없었는데, 사람들이 많이 놀라했어.",neutral
선물은 평소에 갖고 싶었던 향수인데 비싸서 사지 못했던 제품이야.,happiness
아직 자랑하진 못했어.,neutral
갑자기 물이 차 올라 집 주변에서 밖으로 나갈 수 없을 것 같아.,sadness
어. 너무 고립돼서 너무 무서워.,fear
어 일단 몸은 괜찮어.,neutral
좋을 것 같아.,neutral
"어, 추천 고마워.",happiness
어. 드디어 프로젝트가 최종 발표가 끝났어.,happiness
좋을 것 같아. 고마워.,happiness
더 좋아.,happiness
좋아하는 유튜버가 시청자에게 사과하는 영상을 올렸어.,angry
자신이 산 것처럼 속였지만 사실은 그것이 광고였대.,angry
어떤 영상인데?,surprise
평소에 조깅과 마라톤 등 달리기 운동을 좋아해.,happiness
카톡방에서 지인의 추천으로 주식을 시작했어.,neutral
아무리 시간이 지나도 좀처럼 오르지 않고 계속 손해를 보고 있어.,sadness
어. 그럴 생각이야. 충고 고마워.,happiness
너무 놀라 다들 잠도 잘 못 잘 것 같아.,surprise
어 아직까지는 다른 피해는 없었어.,neutral
모르겠어. 왜 이렇게 지저분한 곰팡이가 잔뜩 나오는지.,disgust
그것도 해봤는데 없어지지 않아.,disgust
어디선가 냄새가 나서 원인을 찾다가 쓰레기통인 것을 발견했어.,disgust
쓰레기통을 정리하면 될 것 같아.,disgust
어. 알았어. 고마워.,happiness
너 고마워. 참고할게.,happiness
요즘에 모든 일이 비대면으로 이루어지면서 외출할 일이 없어서 우울해.,sadness
어떤 음악이 있는데?,sadness
듣는 것 정말 좋지.,happiness
너무 좋아.,happiness
너무 고마워. 수고했어.,happiness
내일 친구랑 약속 있는데 뭘 먹어야될지 고민 중이야.,sadness
음식점이 정말 많은 강남역이야. 고민되겠지.,neutral
양식이 좋은데 내 친군 뭘 좋아하는지 잘 모르겠어.,neutral
정말 정말 고마워! 잘 먹고 잘 놀다 올게!,happiness
그럼 한 달간 얼마나 고생했는지 알어?,sadness
알았어. 신나는 음악 들으면서 스트레스 풀고 싶다.,happiness
알았어. 친구들과 약속도 잡을 거야.,happiness
알았어. 친구들과 만나서 여행 계획 세워볼게.,happiness
코로나 때문에 회사가 재택 근무한대.,sadness
맞아! 사람은 나가서 활동을 해야 하는데 집 안에만 있으니까 힘들어!,sadness
기분이 좋아지는 음악은 도대체 뭐야? 듣고싶다.,sadness
나 영화부터 찾아줘. 영화 너무 보고싶어.,sadness
"아니, 다들 왜들 그러는지 이해가 안 가.",angry
유튜버들이 죄다 뒷광고하고 있었대.,angry
그럼. 거기다 제품 산 사람들이 많대.,angry
사과를 제대로 하는 사람은 없었어.,sadness
기분 전환용 영상이라는 건 뭐야?,surprise
자고 일어났더니 주변이 다 물에 잠겨 있어.,fear
나는 자면서 비가 그렇게 많이 오는 지 몰랐거든. 그리고 재난문자도 못봤어.,sadness
우리 집 빼고 다 물에 잠겨 있어. 나갈 방도가 없어.,sadness
다행히 우리 집까지는 물이 오지 않았어. 그리고 난 괜찮아.,fear
유명한 인플루언서가 이번에 이벤트를 열었더라고.,happiness
당연히 마음에 들지 아주 비싼 향수거든.,happiness
회사가 바빠서 1년만에 낸 휴가였어.,sadness
알았어. 난 영화 보기로 할게.,sadness
해피 산책시키다가 정말 깜짝 놀랐어.,surprise
멀쩡하던 해피 목줄이 갑자기 끊어져버린거야.,surprise
다치진 않았어. 옆에 지나가던 아저씨가 잡아주셨거든.,neutral
다행히 사람들이 없는 도로였어.,sadness
지금은 많이 진정 됐지. 하지만 또 그럴까 봐 걱정 돼.,sadness
이번에 참가한 마라톤 대회에서 내 기록이 엄청 좋아졌어!,happiness
처럼 잘 달리진 않아. 일반인 중에서 잘 달린 거지.,happiness
하는 순간 힘든 게 싹 사라지더라고.,happiness
맞아 나도 있어. 같이 운동하고 같이 대회 출전해.,happiness
나 요즘 주식 하고 있어.,sadness
내가 들고 있는 건 바이오 주식이야. 주식 자체론 괜찮아.,sadness
지금은 팔지 못해. 손해가 심하거든.,sadness
나 잠자다가 정말 깜짝 놀랐어.,surprise
지금은 많이 괜찮아졌어. 하지만 정말 폭탄이 터지는 소리가 나서 얼마나 놀랐는지 몰라.,sadness
천둥소리였어. 내가 폭탄소리로 들은거야.,sadness
많이 좋아졌지! 하지만 또 천둥 칠까봐 무서워!,fear
해도 곰팡이가 사라지질 않아.,sadness
이 집 화장실엔 환기구가 없어!,sadness
그렇다면 한 번 사용해보고 싶어.,neutral
나 오늘 짭새가 몰려 왔길래 궁금해서 구경 갔다왔어.,neutral
짜증나게 우산을 짭새 쫓아갔다가 놓고 왔어.,angry
환절기라 비염이 좀 심해지긴 했어.,sadness
나 오늘 짭새가 몰려 와서 궁금해서 구경 갔다왔어!,neutral
근처 가자마자 바리케이드를 치더라고!,angry
잘 못봤어. 하지만 그렇게 심각한 분위기는 아니었어!,neutral
내가 쓰레기를 제때 버리지 않아서 그래.,disgust
방향제 뿌리면 냄새가 더 독해지지 않을까?,sadness
그러니깐. 다음부턴 조심해야 되겠어.,sadness
비싼 건 못 샀어. 알바비를 모았거든.,sadness
알았어. 지금에라도 사용설명서 보고 살펴볼게.,happiness
노래랑 영화 다운 받을 거야.,happiness
아니 상사 새끼는 집에 안 가고 내 옆에 붙어서 지랄이지?,angry
그런 새끼는 욕 먹으려고 저러는 거니까 욕해줘도 돼.,angry
저 상사 새끼를 잊어버릴 많아 노래를 부탁해.,angry
오늘 짭새가 몰려 와서 구경 갔다왔어.,neutral
그래서 구경 갔다가 바리케이트를 치더라고.,neutral
친구랑 강남역에서 만나기로 했어.,neutral
너가 추천한 곳이니까 믿고 가서 친구랑 먹고 올게. 고마워.,happiness
ㅏ 드디어 프로젝트가 끝났어.,happiness
최종 발표를 마쳤으니까 이제 완전히 끝난거야.,happiness
코로나로 인해서 재택근무를 시작하면서 집안에만 있으니까 마음이 우울해.,sadness
마음이 우울할 땐 음악을 듣는 게 제일 좋을 것 같아.,sadness
내 마음을 달래주기 위해서 너가 노력하니까 기분이 좀 나아졌어.,neutral
믿었던 유튜버인데 뒷광고를 했다고 하니까 너무 배신감이 느껴져.,angry
사과영상을 봤는데 자기 변명만 하고 있어서 더 화가 났어.,angry
"너무 화가 나고 어이가 없는데, 내 기분을 전환해줄 수 있는 영상이 있어?",angry
"내가 좋아하는 인플루언서가 좋아하는 이벤트가 있었는데, 거기에 당첨되었어.",happiness
주변 사람들한테 이벤트에 당첨돼서 선물을 받았다고 이야기 했어.,happiness
모든 일이 비대면으로 이루어지다보니까 외출할 일이 없어서 그런지 몸이 쳐지고 기운도 없어.,sadness
기분이 좋아질만한 음악이 있어? 나 듣고 싶어!,sadness
그러니까 먹다가 토할 뻔 했다니까! 어쩜 그렇게 무책임하지?,disgust
정말? 왜 그렇게 해야돼? 사진 찍을까?,surprise
정말 그렇게 한번 해봐야 되겠어. 너무 사람들이 무책임하게 음식을 만드는 것 같애.,angry
알았어. 사진까지 첨부해서 한 번 전화 해볼게.,angry
나 프로젝트 드디어 끝냈어!,happiness
맞아 완전히 끝난거야. 내가 한 달간 얼마나 고생했는데.,happiness
나 신나는 음악 듣고 스트레스 풀고 싶어.,sadness
맞아. 나 친구도 만나고 싶어.,sadness
알았어. 친구들이랑 만나서 여행 계획을 한 번 세워볼게.,happiness
맞아 요즘 몸이 너무 힘들고 지쳐! 나 밖에 나가서 활동하고 싶어!,sadness
나도 그런 음악 듣고 기분 좀 좋아졌으면 좋겠다.,sadness
영화까지 찾아주면 난 정말 고마울 것 같아.,sadness
나 아무래도 혼자 집에 갇힌 것 같아.,fear
자고 일어났더니 우리 집 빼고 주변이 다 물바다가 되어있어.,fear
자는 동안에 그렇게 많은 비가 올지 몰랐지. 난 대피 문자도 못 받아서 피하지도 못했어.,fear
"당황스럽게도, 정말 몸은 멀쩡해.",surprise
당연히 선물이 마음에 들었으니까 이벤트에 신청했지.,happiness
알았어. 향수가 오면 제일 먼저 보여줄게.,happiness
아니 오늘 해피랑 산책하다 정말 깜짝 놀랐어.,surprise
멀쩡하던 목줄이 끊어져버린 거야.,surprise
다행히 다치거나 무슨 일이 생기진 않았어. 지나가는 아저씨가 잡아주셨거든.,neutral
다행히 주변에 사람들도 별로 없었어.,neutral
이번에 마라톤 대회 출전했잖아. 그런데 내 기록이 엄청 좋아졌어.,happiness
난 일반인인데 선수랑 비교하면 안되지.,happiness
맞아. 뛰는 동안 정말 힘들었는데 결승선을 통과하는 순간 힘든 게 싹 사라지더라.,happiness
그럼. 같이 뛰고 같이 마라톤 신청하는 크루들이 있지.,happiness
이번에 BTS 소속사가 상장을 했잖아. 그거 샀어.,sadness
나도 당장 팔 수 없어.,sadness
곰팡이 제거제가 과연 효과가 있어?,surprise
그렇게 좋다면 당장에 사야지.,neutral
내가 쓰레기통을 제때 비우지 않아서 그럴 거야.,sadness
그러니까 진짜 깜짝놀랬어.,surprise
"그래. 그렇겠지, 아마도? 빨리 연락해봐야지.",sadness
이제 완전히 끝났어!,happiness
어 그것도 너무 좋을 것 같아.,happiness
들어볼까 그럼?,sadness
무섭기도 하고. 나갈 수 없으니까.,sadness
내가 좋아하는 인플루언서가 하는 이벤트에 당첨됐어.,happiness
나는 한 명 뽑는 거였어.,happiness
물은 너무 마음에 들어.,happiness
좋아 한 번 보여줄게.,happiness
해피가 갑자기 목줄을 끊고 달아났어.,surprise
아무 일도 없긴 했는데 너무 놀랬지!,surprise
아무일도 없었어.,neutral
쌍수는 아니고 그냥 했어.,happiness
